model,locale,name,script,script_type,old_score,new_score,norm_score,comparability,delta
facebook/xglm-564M,lt,Lithuanian,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,ltg,Latgalian,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,lu,Luba-Katanga,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,luo,Luo,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,luy,Luyia,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,lv,Latvian,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mai,Maithili,Deva,abugida,1.0,1.0,,direct,0.0
facebook/xglm-564M,mas,Masai,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mdf,Moksha,Cyrl,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mer,Meru,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mfe,Morisyen,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mg,Malagasy,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mgh,Makhuwa-Meetto,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mgo,Metaʼ,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mhn,mhn,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mi,Māori,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mic,Mi'kmaw,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mk,Macedonian,Cyrl,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,ml,Malayalam,Mlym,abugida,0.902,0.902,,direct,0.0
facebook/xglm-564M,mn,Mongolian,Cyrl,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mni,Manipuri,Beng,abugida,0.9492,0.9492,,direct,0.0
facebook/xglm-564M,moh,Mohawk,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mr,Marathi,Deva,abugida,0.9844,0.9844,,direct,0.0
facebook/xglm-564M,ms,Malay,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mt,Maltese,Latn,alphabet,0.9394,0.9394,,direct,0.0
facebook/xglm-564M,mua,Mundang,Latn,alphabet,0.9697,0.9697,,direct,0.0
facebook/xglm-564M,mus,Muscogee,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,my,Burmese,Mymr,abugida,0.8667,0.8667,,direct,0.0
facebook/xglm-564M,myv,Erzya,Cyrl,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,mzn,Mazanderani,Arab,abjad,1.0,1.0,,direct,0.0
facebook/xglm-564M,naq,Nama,Latn,alphabet,0.9355,0.9355,,direct,0.0
facebook/xglm-564M,nd,North Ndebele,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,nds,Low German,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,ne,Nepali,Deva,abugida,0.9701,0.9701,,direct,0.0
facebook/xglm-564M,nl,Dutch,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,nmg,Kwasio,Latn,alphabet,0.9649,0.9649,,direct,0.0
facebook/xglm-564M,nnh,Ngiemboon,Latn,alphabet,0.9259,0.9259,,direct,0.0
facebook/xglm-564M,no,Norwegian,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,nqo,N’Ko,Nkoo,alphabet,0.0,0.0,,direct,0.0
facebook/xglm-564M,nr,South Ndebele,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,nso,Northern Sotho,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,nus,Nuer,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,nv,Navajo,Latn,alphabet,0.9677,0.9677,,direct,0.0
facebook/xglm-564M,ny,Nyanja,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,nyn,Nyankole,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,oc,Occitan,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,om,Oromo,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,or,Odia,Orya,abugida,0.9194,0.9194,,direct,0.0
facebook/xglm-564M,os,Ossetic,Cyrl,alphabet,0.9706,0.9706,,direct,0.0
facebook/xglm-564M,osa,Osage,Osge,alphabet,0.1,0.1,,direct,0.0
facebook/xglm-564M,pa,Punjabi,Guru,abugida,0.8529,0.8529,,direct,0.0
facebook/xglm-564M,pap,Papiamento,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,pcm,Nigerian Pidgin,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,pis,Pijin,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,pl,Polish,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,prg,Prussian,Latn,alphabet,0.9744,0.9744,,direct,0.0
facebook/xglm-564M,ps,Pashto,Arab,abjad,1.0,1.0,,direct,0.0
facebook/xglm-564M,pt,Portuguese,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,qu,Quechua,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,quc,Kʼicheʼ,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,raj,Rajasthani,Deva,abugida,1.0,1.0,,direct,0.0
facebook/xglm-564M,rhg,Rohingya,Rohg,abjad,0.0,0.0,,direct,0.0
facebook/xglm-564M,rif,Riffian,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,rm,Romansh,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,rn,Rundi,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,ro,Romanian,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,rof,Rombo,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,ru,Russian,Cyrl,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,rw,Kinyarwanda,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,rwk,Rwa,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,sa,Sanskrit,Deva,abugida,0.8857,0.8857,,direct,0.0
facebook/xglm-564M,sah,Yakut,Cyrl,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,saq,Samburu,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,sat,Santali,Olck,alphabet,0.0,0.0,,direct,0.0
facebook/xglm-564M,sbp,Sangu,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,sc,Sardinian,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,scn,Sicilian,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,sd,Sindhi,Arab,abjad,1.0,1.0,,direct,0.0
facebook/xglm-564M,sdh,Southern Kurdish,Arab,abjad,0.9706,0.9706,,direct,0.0
facebook/xglm-564M,se,Northern Sami,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,seh,Sena,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,ses,Koyraboro Senni,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,sg,Sango,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,shi,Tachelhit,Tfng,alphabet,0.0,0.0,,direct,0.0
facebook/xglm-564M,shn,Shan,Mymr,abugida,0.8261,0.8261,,direct,0.0
facebook/xglm-564M,si,Sinhala,Sinh,abugida,0.8649,0.8649,,direct,0.0
facebook/xglm-564M,sid,Sidamo,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,sk,Slovak,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,skr,skr,Arab,abjad,0.9592,0.9592,,direct,0.0
facebook/xglm-564M,sl,Slovenian,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,sma,Southern Sami,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,smj,Lule Sami,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,smn,Inari Sami,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,sms,Skolt Sami,Latn,alphabet,0.8889,0.8889,,direct,0.0
facebook/xglm-564M,sn,Shona,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,so,Somali,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,sq,Albanian,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,sr,Serbian,Cyrl,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,ss,Swati,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,ssy,Saho,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,st,Southern Sotho,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,su,Sundanese,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,sv,Swedish,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,sw,Swahili,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,syr,Syriac,Syrc,abjad,0.0,0.0,,direct,0.0
facebook/xglm-564M,szl,Silesian,Latn,alphabet,0.9706,0.9706,,direct,0.0
facebook/xglm-564M,ta,Tamil,Taml,abugida,0.9574,0.9574,,direct,0.0
facebook/xglm-564M,te,Telugu,Telu,abugida,0.8143,0.8143,,direct,0.0
facebook/xglm-564M,teo,Teso,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,tg,Tajik,Cyrl,alphabet,0.9143,0.9143,,direct,0.0
facebook/xglm-564M,th,Thai,Thai,abugida,0.9178,0.9178,,direct,0.0
facebook/xglm-564M,ti,Tigrinya,Ethi,syllabary,0.7708,0.7708,,within_script_only,0.0
facebook/xglm-564M,tig,Tigre,Ethi,syllabary,0.5288,0.5288,,within_script_only,0.0
facebook/xglm-564M,tk,Turkmen,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,tn,Tswana,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,to,Tongan,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,tok,Toki Pona,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,tpi,Tok Pisin,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,tr,Turkish,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,trv,Taroko,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,trw,Torwali,Arab,abjad,0.9375,0.9375,,direct,0.0
facebook/xglm-564M,ts,Tsonga,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,tt,Tatar,Cyrl,alphabet,0.9744,0.9744,,direct,0.0
facebook/xglm-564M,twq,Tasawaq,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,tyv,Tuvinian,Cyrl,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,tzm,Central Atlas Tamazight,Latn,alphabet,0.9677,0.9677,,direct,0.0
facebook/xglm-564M,ug,Uyghur,Arab,abjad,0.9118,0.9118,,direct,0.0
facebook/xglm-564M,uk,Ukrainian,Cyrl,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,ur,Urdu,Arab,abjad,1.0,1.0,,direct,0.0
facebook/xglm-564M,uz,Uzbek,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,vai,Vai,Vaii,syllabary,0.0,0.0,,within_script_only,0.0
facebook/xglm-564M,ve,Venda,Latn,alphabet,0.8571,0.8571,,direct,0.0
facebook/xglm-564M,vec,Venetian,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,vi,Vietnamese,Latn,alphabet,0.9888,0.9888,,direct,0.0
facebook/xglm-564M,vmw,Makhuwa,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,vo,Volapük,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,vun,Vunjo,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,wa,Walloon,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,wae,Walser,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,wal,Wolaytta,Ethi,syllabary,0.537,0.537,,within_script_only,0.0
facebook/xglm-564M,wbp,Warlpiri,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,wo,Wolof,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,xh,Xhosa,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,xnr,Kangri,Deva,abugida,0.9545,0.9545,,direct,0.0
facebook/xglm-564M,xog,Soga,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,yav,Yangben,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,yi,Yiddish,Hebr,abjad,0.9412,0.9412,,direct,0.0
facebook/xglm-564M,yo,Yoruba,Latn,alphabet,0.975,0.975,,direct,0.0
facebook/xglm-564M,yrl,Nheengatu,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,yue,Cantonese,Hant,logographic,0.8385,0.8385,,within_script_only,0.0
facebook/xglm-564M,za,Zhuang,Latn,alphabet,1.0,1.0,,direct,0.0
facebook/xglm-564M,zgh,Standard Moroccan Tamazight,Tfng,alphabet,0.0,0.0,,direct,0.0
facebook/xglm-564M,zh,Chinese,Hans,logographic,0.9344,0.9344,,within_script_only,0.0
facebook/xglm-564M,zu,Zulu,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,aa,Afar,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ab,Abkhazian,Cyrl,alphabet,0.775,0.775,,direct,0.0
google-bert/bert-base-multilingual-cased,af,Afrikaans,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,agq,Aghem,Latn,alphabet,0.9231,0.9231,,direct,0.0
google-bert/bert-base-multilingual-cased,ak,Akan,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,am,Amharic,Ethi,syllabary,0.0,0.0,,within_script_only,0.0
google-bert/bert-base-multilingual-cased,an,Aragonese,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ann,Obolo,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,apc,apc,Arab,abjad,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ar,Arabic,Arab,abjad,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,arn,Mapuche,Latn,alphabet,0.92,0.92,,direct,0.0
google-bert/bert-base-multilingual-cased,as,Assamese,Beng,abugida,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,asa,Asu,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ast,Asturian,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,az,Azerbaijani,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ba,Bashkir,Cyrl,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,bal,Baluchi,Arab,abjad,0.9697,0.9697,,direct,0.0
google-bert/bert-base-multilingual-cased,bas,Basaa,Latn,alphabet,0.9032,0.9032,,direct,0.0
google-bert/bert-base-multilingual-cased,be,Belarusian,Cyrl,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,bem,Bemba,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,bew,Betawi,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,bez,Bena,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,bg,Bulgarian,Cyrl,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,bgc,Haryanvi,Deva,abugida,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,bgn,Western Balochi,Arab,abjad,0.973,0.973,,direct,0.0
google-bert/bert-base-multilingual-cased,bho,Bhojpuri,Deva,abugida,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,blo,Anii,Latn,alphabet,0.898,0.898,,direct,0.0
google-bert/bert-base-multilingual-cased,blt,Tai Dam,Tavt,abugida,0.0,0.0,,direct,0.0
google-bert/bert-base-multilingual-cased,bm,Bambara,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,bn,Bangla,Beng,abugida,0.8676,0.8676,,direct,0.0
google-bert/bert-base-multilingual-cased,bo,Tibetan,Tibt,abugida,0.2069,0.2069,,direct,0.0
google-bert/bert-base-multilingual-cased,br,Breton,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,brx,Bodo,Deva,abugida,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,bs,Bosnian,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,bss,Akoose,Latn,alphabet,0.9231,0.9231,,direct,0.0
google-bert/bert-base-multilingual-cased,byn,Blin,Ethi,syllabary,0.0,0.0,,within_script_only,0.0
google-bert/bert-base-multilingual-cased,ca,Catalan,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,cad,Caddo,Latn,alphabet,0.9667,0.9667,,direct,0.0
google-bert/bert-base-multilingual-cased,cch,Atsam,Latn,alphabet,0.8929,0.8929,,direct,0.0
google-bert/bert-base-multilingual-cased,ccp,Chakma,Cakm,abugida,0.0,0.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ce,Chechen,Cyrl,alphabet,0.9706,0.9706,,direct,0.0
google-bert/bert-base-multilingual-cased,ceb,Cebuano,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,cgg,Chiga,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,cho,Choctaw,Latn,alphabet,0.9048,0.9048,,direct,0.0
google-bert/bert-base-multilingual-cased,chr,Cherokee,Cher,syllabary,0.0,0.0,,within_script_only,0.0
google-bert/bert-base-multilingual-cased,cic,Chickasaw,Latn,alphabet,0.9474,0.9474,,direct,0.0
google-bert/bert-base-multilingual-cased,ckb,Central Kurdish,Arab,abjad,0.8788,0.8788,,direct,0.0
google-bert/bert-base-multilingual-cased,co,Corsican,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,cop,Coptic,Copt,alphabet,0.0,0.0,,direct,0.0
google-bert/bert-base-multilingual-cased,cs,Czech,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,csw,Swampy Cree,Cans,syllabary,0.0,0.0,,within_script_only,0.0
google-bert/bert-base-multilingual-cased,cu,Church Slavic,Cyrl,alphabet,0.4861,0.4861,,direct,0.0
google-bert/bert-base-multilingual-cased,cv,Chuvash,Cyrl,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,cy,Welsh,Latn,alphabet,0.9388,0.9388,,direct,0.0
google-bert/bert-base-multilingual-cased,da,Danish,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,dav,Taita,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,de,German,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,dje,Zarma,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,doi,Dogri,Deva,abugida,0.9143,0.9143,,direct,0.0
google-bert/bert-base-multilingual-cased,dsb,Lower Sorbian,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,dua,Duala,Latn,alphabet,0.9394,0.9394,,direct,0.0
google-bert/bert-base-multilingual-cased,dv,Divehi,Thaa,abjad,0.0,0.0,,direct,0.0
google-bert/bert-base-multilingual-cased,dyo,Jola-Fonyi,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,dz,Dzongkha,Tibt,abugida,0.3103,0.3103,,direct,0.0
google-bert/bert-base-multilingual-cased,ebu,Embu,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ee,Ewe,Latn,alphabet,0.9583,0.9583,,direct,0.0
google-bert/bert-base-multilingual-cased,el,Greek,Grek,alphabet,0.9722,0.9722,,direct,0.0
google-bert/bert-base-multilingual-cased,en,English,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,eo,Esperanto,Latn,alphabet,0.8214,0.8214,,direct,0.0
google-bert/bert-base-multilingual-cased,es,Spanish,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,et,Estonian,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,eu,Basque,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ewo,Ewondo,Latn,alphabet,0.9423,0.9423,,direct,0.0
google-bert/bert-base-multilingual-cased,fa,Persian,Arab,abjad,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ff,Fula,Latn,alphabet,0.8889,0.8889,,direct,0.0
google-bert/bert-base-multilingual-cased,fi,Finnish,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,fil,Filipino,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,fo,Faroese,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,fr,French,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,frr,Northern Frisian,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,fur,Friulian,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,fy,Western Frisian,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ga,Irish,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,gaa,Ga,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,gd,Scottish Gaelic,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,gez,Geez,Ethi,syllabary,0.0,0.0,,within_script_only,0.0
google-bert/bert-base-multilingual-cased,gl,Galician,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,gn,Guarani,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,gsw,Swiss German,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,gu,Gujarati,Gujr,abugida,0.8971,0.8971,,direct,0.0
google-bert/bert-base-multilingual-cased,guz,Gusii,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,gv,Manx,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ha,Hausa,Latn,alphabet,0.8519,0.8519,,direct,0.0
google-bert/bert-base-multilingual-cased,haw,Hawaiian,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,he,Hebrew,Hebr,abjad,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,hi,Hindi,Deva,abugida,0.9851,0.9851,,direct,0.0
google-bert/bert-base-multilingual-cased,hnj,Hmong Njua,Hmnp,alphabet,0.0,0.0,,direct,0.0
google-bert/bert-base-multilingual-cased,hr,Croatian,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,hsb,Upper Sorbian,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ht,Haitian Creole,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,hu,Hungarian,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,hy,Armenian,Armn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ia,Interlingua,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,id,Indonesian,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ie,Interlingue,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ig,Igbo,Latn,alphabet,0.9643,0.9643,,direct,0.0
google-bert/bert-base-multilingual-cased,ii,Sichuan Yi,Yiii,syllabary,0.0,0.0,,within_script_only,0.0
google-bert/bert-base-multilingual-cased,io,Ido,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,is,Icelandic,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,it,Italian,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,iu,Inuktitut,Cans,syllabary,0.0,0.0,,within_script_only,0.0
google-bert/bert-base-multilingual-cased,ja,Japanese,Jpan,mixed_logographic,0.9965,0.9965,,within_script_only,0.0
google-bert/bert-base-multilingual-cased,jbo,Lojban,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,jgo,Ngomba,Latn,alphabet,0.8444,0.8444,,direct,0.0
google-bert/bert-base-multilingual-cased,jmc,Machame,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,jv,Javanese,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ka,Georgian,Geor,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,kaa,Kara-Kalpak,Cyrl,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,kab,Kabyle,Latn,alphabet,0.9412,0.9412,,direct,0.0
google-bert/bert-base-multilingual-cased,kaj,Jju,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,kam,Kamba,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,kcg,Tyap,Latn,alphabet,0.96,0.96,,direct,0.0
google-bert/bert-base-multilingual-cased,kde,Makonde,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,kea,Kabuverdianu,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ken,Kenyang,Latn,alphabet,0.9268,0.9268,,direct,0.0
google-bert/bert-base-multilingual-cased,kgp,Kaingang,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,khq,Koyra Chiini,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,ki,Kikuyu,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,kk,Kazakh,Cyrl,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,kkj,Kako,Latn,alphabet,0.9362,0.9362,,direct,0.0
google-bert/bert-base-multilingual-cased,kl,Kalaallisut,Latn,alphabet,1.0,1.0,,direct,0.0
google-bert/bert-base-multilingual-cased,kln,Kalenjin,Latn,alphabet,1.0,1.0,,direct,0.0
